Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,date,timestamp,value,classification
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63061,5810.0,3663.84,BUY,18-03-2025 12:50,358868.3,Open Long,0.0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,True,1.231051,950000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63061,6291.0,3967.17,BUY,18-03-2025 12:50,364678.3,Open Long,0.0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,True,1.332967,771000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63093,29030.7,18316.34,BUY,18-03-2025 12:50,370969.3,Open Long,0.0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,True,6.154289,311000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63022,21.4,13.49,BUY,18-03-2025 12:50,400000.0,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.004531,1030000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63024,3166.2,1995.47,BUY,18-03-2025 12:50,400021.4,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.670476,83900000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63026,87.7,55.27,BUY,18-03-2025 12:50,403187.6,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.018571,796000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.6303,1568.6,988.69,BUY,18-03-2025 12:50,403275.3,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.332199,215000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63032,2575.1,1623.14,BUY,18-03-2025 12:50,404843.9,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.545373,293000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63037,2514.6,1585.13,BUY,18-03-2025 12:50,407419.0,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.532602,303000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63053,1473.6,929.15,BUY,18-03-2025 12:50,409933.6,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.312193,742000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63103,5287.2,3336.38,BUY,18-03-2025 12:50,411407.2,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,1.121023,1040000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63103,5288.1,3336.95,BUY,18-03-2025 12:50,416694.4,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,1.121214,839000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63137,3017.5,1905.16,BUY,18-03-2025 12:50,421982.5,Open Long,0.0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,True,0.640132,163000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61507,1753.9,1078.77,BUY,18-03-2025 22:25,425000.0,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.362466,295000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61507,3270.7,2011.71,BUY,18-03-2025 22:25,426753.9,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.675934,907000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,1473.6,906.4,BUY,18-03-2025 22:25,430024.6,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.304548,17000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,2951.8,1815.62,BUY,18-03-2025 22:25,431498.2,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.610048,890000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,2937.4,1806.77,BUY,18-03-2025 22:25,434450.0,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.607072,695000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61514,1568.6,964.91,BUY,18-03-2025 22:25,437387.4,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.324209,75300000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61528,834.0,513.14,BUY,18-03-2025 22:25,438956.0,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.172416,1060000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61575,5363.3,3302.45,BUY,18-03-2025 22:25,439790.0,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.109623,873000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61576,6308.8,3884.71,BUY,18-03-2025 22:25,445153.3,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.305261,562000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61604,2029.1,1250.01,BUY,18-03-2025 22:25,451462.1,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.420001,84500000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61613,4521.6,2785.89,BUY,18-03-2025 22:25,453491.2,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.936059,591000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61645,6302.5,3885.18,BUY,18-03-2025 22:25,458012.8,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.305418,973000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61645,5778.4,3562.09,BUY,18-03-2025 22:25,464315.3,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.196863,698000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61661,3669.1,2262.4,BUY,18-03-2025 22:25,470093.7,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.760167,961000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61668,5673.0,3498.43,BUY,18-03-2025 22:25,473762.8,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.17547,283000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61723,3669.1,2264.68,BUY,18-03-2025 22:25,479435.8,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.760931,1050000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61743,5378.3,3320.72,BUY,18-03-2025 22:25,483104.9,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.115762,852000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61756,5329.3,3291.16,BUY,18-03-2025 22:25,488483.2,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,1.105829,866000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61785,3669.1,2266.95,BUY,18-03-2025 22:25,493812.5,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.761695,431000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61869,2518.4,1558.11,BUY,18-03-2025 22:25,497481.6,Open Long,0.0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,True,0.523524,713000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52874,255.9,135.3,BUY,08-04-2025 20:50,500000.0,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.045461,187000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52887,149.2,78.91,BUY,08-04-2025 20:50,500255.9,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.026512,450000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52895,4253.7,2249.99,BUY,08-04-2025 20:50,500405.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.755998,805000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52896,1890.3,999.89,BUY,08-04-2025 20:50,504658.8,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.335963,646000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52902,14051.0,7433.26,BUY,08-04-2025 20:50,506549.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,2.497575,395000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52905,14048.2,7432.2,BUY,08-04-2025 20:50,520600.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,2.497219,284000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52907,1259.9,666.58,BUY,08-04-2025 20:50,534648.3,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.223968,201000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52908,14324.8,7578.97,BUY,08-04-2025 20:50,535908.2,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,2.546531,142000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52914,1568.6,830.01,BUY,08-04-2025 20:50,550233.0,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.278882,971000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52916,4252.0,2249.99,BUY,08-04-2025 20:50,551801.6,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.755995,239000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52937,4250.3,2249.98,BUY,08-04-2025 20:50,556053.6,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.755993,611000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52957,1268.5,671.76,BUY,08-04-2025 20:50,560303.9,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.22571,1030000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52958,1201.7,636.4,BUY,08-04-2025 20:50,561572.4,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.213828,455000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52992,2358.8,1249.98,BUY,08-04-2025 20:50,562774.1,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,0.419991,596000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.52993,34867.1,18477.12,BUY,08-04-2025 20:50,565132.9,Open Long,0.0,0x83c9e316f590797a964f042126f938020205000a3f21a8e1e2d56f96a9f040ff,84997192549,True,6.208312,53900000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069298,7202.0,499.08,BUY,08-04-2025 22:27,0.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.167691,27500000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069302,11279.0,781.66,BUY,08-04-2025 22:27,7202.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.262636,750000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069305,9024.0,625.41,BUY,08-04-2025 22:27,18481.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.210136,251000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069307,21641.0,1499.87,BUY,08-04-2025 22:27,27505.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.503956,547000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069344,2480.0,171.97,BUY,08-04-2025 22:27,49146.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.057782,1090000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069348,38657.0,2680.79,BUY,08-04-2025 22:27,51626.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.900743,121000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069361,12195.0,845.86,BUY,08-04-2025 22:27,90283.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.284208,379000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069371,59397.0,4120.43,BUY,08-04-2025 22:27,102478.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,1.384464,866000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0694,221650.0,15382.51,BUY,08-04-2025 22:27,161875.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,5.168522,326000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0694,7209.0,500.3,BUY,08-04-2025 22:27,383525.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.168101,634000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069401,4244.0,294.54,BUY,08-04-2025 22:27,390734.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.098964,652000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069409,15571.0,1080.77,BUY,08-04-2025 22:27,394978.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.363137,1080000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069411,74866.0,5196.52,BUY,08-04-2025 22:27,410549.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,1.746031,181000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069416,72214.0,5012.81,BUY,08-04-2025 22:27,485415.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,1.684302,502000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.06942,16286.0,1130.57,BUY,08-04-2025 22:27,557629.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.379872,725000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069437,5935.0,412.11,BUY,08-04-2025 22:27,573915.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.138468,132000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.06944,14410.0,1000.63,BUY,08-04-2025 22:27,579850.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.336211,132000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.069443,5740.0,398.6,BUY,08-04-2025 22:27,594260.0,Open Long,0.0,0x7c52a54804544bc068620421281a9701f4004f4cdfbf3428013b9c4ac5c2a592,85021032792,True,0.133929,257000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.092,37.49,453.33,BUY,09-04-2025 12:49,0.0,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.152318,688000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.093,9.87,119.36,BUY,09-04-2025 12:49,37.49,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.040104,110000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.094,36.51,441.55,BUY,09-04-2025 12:49,47.36,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.148361,182000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.094,41.21,498.39,BUY,09-04-2025 12:49,83.87,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.167459,774000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.095,87.78,1061.7,BUY,09-04-2025 12:49,125.08,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.35673,149000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.096,185.35,2241.99,BUY,09-04-2025 12:49,212.86,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.753309,87700000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,12.099,1.79,21.66,BUY,09-04-2025 12:49,398.21,Open Long,0.0,0x655414a695c04e843b7c042131febf02015800e8341e484ec5a5df7a7c0d2ece,85225929291,True,0.007276,448000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.655,1.58,21.57,SELL,09-04-2025 23:21,400.0,Close Long,2.464958,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.007248,1040000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.655,30.64,418.39,SELL,09-04-2025 23:21,398.42,Close Long,47.801464,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.140578,77100000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.652,164.81,2249.99,SELL,09-04-2025 23:21,367.78,Close Long,256.625651,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.755995,418000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.651,56.41,770.05,SELL,09-04-2025 23:21,202.97,Close Long,87.779601,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.258737,166000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.65,87.78,1198.2,SELL,09-04-2025 23:21,146.56,Close Long,136.506678,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.402593,1000000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,13.647,58.78,802.17,SELL,09-04-2025 23:21,58.78,Close Long,91.232438,0xe9169b812ef266250dbf0421393ff402014200f0af3d8ea689f97ce1bd021733,85378937833,True,0.269528,329000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078885,6365.0,502.1,SELL,10-04-2025 01:55,600000.0,Close Long,60.435675,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.168706,689000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078885,6868.0,541.78,SELL,10-04-2025 01:55,593635.0,Close Long,65.21166,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.182038,1130000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078846,11678.0,920.76,SELL,10-04-2025 01:55,586767.0,Close Long,110.427168,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.309376,1020000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.078846,12195.0,961.53,SELL,10-04-2025 01:55,575089.0,Close Long,115.31592,0x08af2cb0618ada35724804213b09cd01fd0027e0a90f10934a798637de1e6bc9,85420942861,True,0.323072,1070000000000000.0,1740000000000.0,2025-02-19,1739943000,44,Fear
